gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s),delta_x,delta_y,delta_z,delta_vx,delta_vy,delta_vz
-2.706984174572582822e+06,4.688704886959827505e+06,3.360425394681990147e+06,1.007491465881189097e+00,2.608161390462681029e-01,7.634184707512364776e-02,6.988192772027105093e+00,5.558820597827434540e+00,-1.314514923654496670e+01,2.221302201560981793e-02,1.611830073341510849e-01,1.286931714604087063e-01
-2.706978105048940517e+06,4.688695294109996408e+06,3.360415763283784036e+06,6.774088691580864019e-01,7.284626320195227711e-01,7.039488541960435553e-02,6.069523642305284739e+00,-9.592849831096827984e+00,-9.631398206111043692e+00,-3.300825967231026947e-01,4.676464929732546683e-01,-5.946961655519292234e-03
-2.706980897875546478e+06,4.688697140915262513e+06,3.360433432551672682e+06,4.124905477159941380e-01,8.926292093964112162e-01,-2.332978152489647780e-02,-2.792826605960726738e+00,1.846805266104638577e+00,1.766926788864657283e+01,-2.649183214420922639e-01,1.641665773768884451e-01,-9.372466694450083680e-02
-2.706976765092946123e+06,4.688700202291586436e+06,3.360431808042496443e+06,2.638791953552700464e-01,9.740478246973057752e-01,1.557736804357822205e-02,4.132782600354403257e+00,3.061376323923468590e+00,-1.624509176239371300e+00,-1.486113523607240916e-01,8.141861530089455901e-02,3.890714956847469985e-02
-2.706977203713809140e+06,4.688702190756090917e+06,3.360449465269766748e+06,2.012353707985783391e-01,1.087616206995925872e+00,-8.327232117177690851e-02,-4.386208630166947842e-01,1.988464504480361938e+00,1.765722727030515671e+01,-6.264382455669170735e-02,1.135683822986200964e-01,-9.884968921535512709e-02
-2.706987769017497543e+06,4.688700606021517888e+06,3.360437904651517048e+06,1.255827374077969349e-01,1.060702190121755928e+00,-5.601200654068423657e-02,-1.056530368840321898e+01,-1.584734573028981686e+00,-1.156061824969947338e+01,-7.565263339078140414e-02,-2.691401687416994370e-02,2.726031463109267194e-02
-2.706978901614533272e+06,4.688704433354333974e+06,3.360440694372240920e+06,9.376006301554003219e-03,1.019269070927107945e+00,-2.949514361572357080e-02,8.867402964271605015e+00,3.827332816086709499e+00,2.789720723871141672e+00,-1.162067311062429387e-01,-4.143311919464798265e-02,2.651686292496066577e-02
-2.706984284081635531e+06,4.688707347905910574e+06,3.360423917059194762e+06,7.396723829066212397e-02,9.743000445721287095e-01,-1.105212492812101058e-02,-5.382467102259397507e+00,2.914551576599478722e+00,-1.677731304615736008e+01,6.459123198910812769e-02,-4.496902635497923573e-02,1.844301868760256022e-02
-2.706986433438548818e+06,4.688710097910994664e+06,3.360427647042683791e+06,4.569343534967450216e-02,9.677058796981077293e-01,-3.825886270248232690e-02,-2.149356913287192583e+00,2.750005084089934826e+00,3.729983489029109478e+00,-2.827380294098762181e-02,-6.594164874020980172e-03,-2.720673777436131632e-02
-2.706990253515034448e+06,4.688701565882996656e+06,3.360426141649716534e+06,5.758911896902164929e-02,9.766989291702371512e-01,-5.384990069367302790e-02,-3.820076485630124807e+00,-8.532027998007833958e+00,-1.505392967257648706e+00,1.189568361934714713e-02,8.993049472129421851e-03,-1.559103799119070100e-02
-2.706984994992319029e+06,4.688710710380223580e+06,3.360424470561993308e+06,1.135428572570873346e-01,9.445911624739630197e-01,6.379383916808657740e-02,5.258522715419530869e+00,9.144497226923704147e+00,-1.671087723225355148e+00,5.595373828806568528e-02,-3.210776669627413149e-02,1.176437398617596053e-01
-2.706989720108370297e+06,4.688703692954310216e+06,3.360441440453565214e+06,-2.571365236396975368e-02,9.790710812062183299e-01,-7.154530616870508064e-02,-4.725116051267832518e+00,-7.017425913363695145e+00,1.696989157190546393e+01,-1.392565096210570952e-01,3.447991873225531023e-02,-1.353391453367916442e-01
-2.706984976060862653e+06,4.688713776070924476e+06,3.360423322846977506e+06,4.334100614174579008e-02,1.017694277504891165e+00,2.438426337099821456e-02,4.744047507643699646e+00,1.008311661425977945e+01,-1.811760658770799637e+01,6.905465850571554376e-02,3.862319629867283499e-02,9.592956953970330214e-02
-2.706984575849556364e+06,4.688704825637995265e+06,3.360433473710998893e+06,8.007633792189156399e-03,9.781644486047852416e-01,4.907833986690703434e-03,4.002113062888383865e-01,-8.950432929210364819e+00,1.015086402138695121e+01,-3.533337234955663542e-02,-3.952982890010592332e-02,-1.947642938430751286e-02
-2.706984251518559642e+06,4.688707478296454065e+06,3.360425082809764892e+06,-4.276797634189722155e-03,1.041657992966524615e+00,-2.918870536419622408e-02,3.243309967219829559e-01,2.652658458799123764e+00,-8.390901234000921249e+00,-1.228443142637887855e-02,6.349354436173937355e-02,-3.409653935088692578e-02
-2.706976965441538952e+06,4.688720628210696392e+06,3.360425594818773679e+06,3.260807945183824552e-02,1.097480092084311076e+00,2.816579813052104767e-02,7.286077020689845085e+00,1.314991424232721329e+01,5.120090087875723839e-01,3.688487708602796594e-02,5.582209911778646116e-02,5.735450349471726827e-02
-2.706985728210202884e+06,4.688717132801403292e+06,3.360422173466376029e+06,8.124815223540468589e-02,1.045059595393931007e+00,-4.689642276226348161e-02,-8.762768663931638002e+00,-3.495409293100237846e+00,-3.421352397650480270e+00,4.864007278356644037e-02,-5.242049669038006954e-02,-7.506222089278452581e-02
-2.706976267943795770e+06,4.688724690787669271e+06,3.360427480434757192e+06,-5.094687226745234915e-02,1.116662270157697812e+00,9.426125734058277139e-02,9.460266407113522291e+00,7.557986265979707241e+00,5.306968381162732840e+00,-1.321950245028570281e-01,7.160267476376680484e-02,1.411576801028462391e-01
-2.706985536175276618e+06,4.688716966572218575e+06,3.360435987341195345e+06,6.891252751324913363e-03,9.999228087335039206e-01,-1.568141019586415010e-04,-9.268231480848044157e+00,-7.724215450696647167e+00,8.506906438153237104e+00,5.783812501877726164e-02,-1.167394614241938910e-01,-9.441807144254141249e-02
-2.706976876603968441e+06,4.688716896216968074e+06,3.360436865177668631e+06,1.936339560570465163e-02,9.254031682580642348e-01,-4.958906142357455415e-02,8.659571308176964521e+00,-7.035525050014257431e-02,8.778364732861518860e-01,1.247214285437973913e-02,-7.451964047543968572e-02,-4.943224732161591306e-02
-2.706980404007797595e+06,4.688710607099002227e+06,3.360438568537250627e+06,1.119655473490956260e-01,1.018312685711790344e+00,1.205894612618763247e-02,-3.527403829153627157e+00,-6.289117965847253799e+00,1.703359581995755434e+00,9.260215174339098132e-02,9.290951745372610926e-02,6.164800754976218489e-02
-2.706981922080467455e+06,4.688722994895305485e+06,3.360434454830409959e+06,4.775535357338107217e-02,1.000809194528954560e+00,2.272388179741421932e-02,-1.518072669859975576e+00,1.238779630325734615e+01,-4.113706840667873621e+00,-6.421019377571454689e-02,-1.750349118283578420e-02,1.066493567122658685e-02
-2.706986819149694871e+06,4.688726057824838907e+06,3.360439247106206603e+06,2.125617236086269901e-01,9.799299088320645446e-01,4.662904280459923001e-02,-4.897069227416068316e+00,3.062929533421993256e+00,4.792275796644389629e+00,1.648063700352459249e-01,-2.087928569689001534e-02,2.390516100718501069e-02
-2.706985177215480711e+06,4.688719147625117563e+06,3.360430796566050965e+06,7.279708158861025735e-01,6.684518491209411328e-01,-6.756612119814035811e-02,1.641934214159846306e+00,-6.910199721343815327e+00,-8.450540155638009310e+00,5.154090922774755557e-01,-3.114780597111234117e-01,-1.141951640027395881e-01
-2.706982482095598709e+06,4.688720693245823495e+06,3.360430420869745780e+06,9.382315336073308032e-01,4.040795675073058368e-01,-9.832721923226858673e-03,2.695119882002472878e+00,1.545620705932378769e+00,-3.756963051855564117e-01,2.102607177212282297e-01,-2.643722816136352960e-01,5.773339927491349943e-02
-2.706980518789585680e+06,4.688724947656954639e+06,3.360442306682677474e+06,9.590833139631917970e-01,3.000829203798932587e-01,1.641697848477779997e-02,1.963306013029068708e+00,4.254411131143569946e+00,1.188581293169409037e+01,2.085178035586099377e-02,-1.039966471274125781e-01,2.624970040800465865e-02
-2.706978884726125281e+06,4.688732211308608763e+06,3.360438399651725311e+06,9.865089694996188596e-01,2.154261053910013213e-01,6.545697199048368387e-02,1.634063460398465395e+00,7.263651654124259949e+00,-3.907030952163040638e+00,2.742565553642706266e-02,-8.465681498889193746e-02,4.903999350570588389e-02
-2.706976266737795435e+06,4.688712444647113793e+06,3.360422334781088866e+06,1.058463432372281909e+00,6.877606809031538981e-02,-7.556475956996128174e-02,2.617988329846411943e+00,-1.976666149497032166e+01,-1.606487063644453883e+01,7.195446287266304974e-02,-1.466500373006859315e-01,-1.410217315604449517e-01
-2.706977988316091243e+06,4.688721983906887472e+06,3.360422919229940511e+06,1.032964919706757634e+00,5.636919101842616242e-02,-2.001952120647995659e-02,-1.721578295808285475e+00,9.539259773679077625e+00,5.844488516449928284e-01,-2.549851266552427553e-02,-1.240687707188922739e-02,5.554523836348132515e-02
-2.706978683665630408e+06,4.688719316083377227e+06,3.360431509557458106e+06,1.077695613575595068e+00,2.251288240449252770e-02,7.083455620659912791e-04,-6.953495391644537449e-01,-2.667823510244488716e+00,8.590327517595142126e+00,4.473069386883743448e-02,-3.385630861393363472e-02,2.072786676854594667e-02
-2.706971873823489528e+06,4.688721008430704474e+06,3.360434855929240119e+06,9.898871163207104695e-01,-1.068779121924588460e-01,-5.065352331307482192e-02,6.809842140879482031e+00,1.692347327247262001e+00,3.346371782012283802e+00,-8.780849725488459878e-02,-1.293907945969513806e-01,-5.136186887514081201e-02
-2.706965654275801964e+06,4.688725139171284623e+06,3.360424510727136396e+06,9.974437898580493789e-01,-1.921910017183721398e-02,-2.457121949153050558e-02,6.219547687564045191e+00,4.130740580148994923e+00,-1.034520210372284055e+01,7.556673537338909341e-03,8.765881202062163202e-02,2.608230382154431634e-02
-2.706975649779458530e+06,4.688714718531259336e+06,3.360429377590816934e+06,9.590699879715398612e-01,-4.172985708735216237e-02,5.301811714998747732e-02,-9.995503656566143036e+00,-1.042064002528786659e+01,4.866863680537790060e+00,-3.837380188650951762e-02,-2.251075691551494840e-02,7.758933664151798637e-02
-2.706978972960300744e+06,4.688730962951618247e+06,3.360429147390107159e+06,9.920187221518610432e-01,-2.142831404093303166e-02,-1.710243597229944151e-02,-3.323180842213332653e+00,1.624442035891115665e+01,-2.302007097750902176e-01,3.294873418032118195e-02,2.030154304641913071e-02,-7.012055312228691883e-02
-2.706969576245923992e+06,4.688719196881866083e+06,3.360439189716358669e+06,9.928020701296031980e-01,5.997121523628400758e-02,5.903800321835395160e-02,9.396714376751333475e+00,-1.176606975216418505e+01,1.004232625151053071e+01,7.833479777421548107e-04,8.139952927721703924e-02,7.614043919065338617e-02
-2.706969679656467866e+06,4.688714194116031751e+06,3.360431312688103877e+06,9.695343105984818299e-01,5.829367042889225387e-02,-4.660228913971969922e-02,-1.034105438739061356e-01,-5.002765834331512451e+00,-7.877028254792094231e+00,-2.326775953112136808e-02,-1.677544807391753712e-03,-1.056402923580736508e-01
-2.706966506671606563e+06,4.688722082550479099e+06,3.360433446957943961e+06,1.050287778710766728e+00,-2.198912875136486630e-02,5.019679355768438822e-02,3.172984861303120852e+00,7.888434447348117828e+00,2.134269840084016323e+00,8.075346811228489852e-02,-8.028279918025711670e-02,9.679908269740408744e-02
-2.706967892401969526e+06,4.688721301613940857e+06,3.360430802031763364e+06,1.003055501700755858e+00,-1.368610456355481321e-02,-2.179636065488524399e-02,-1.385730362962931395e+00,-7.809365382418036461e-01,-2.644926180597394705e+00,-4.723227701001087020e-02,8.303024187810053094e-03,-7.199315421256963221e-02
-2.706966168760902248e+06,4.688725418941088021e+06,3.360433346954828594e+06,1.011823582549556066e+00,4.782459510671079744e-02,6.932848683100122089e-02,1.723641067277640104e+00,4.117327147163450718e+00,2.544923065230250359e+00,8.768080848800208216e-03,6.151069967026560892e-02,9.112484748588646488e-02
-2.706961428963596933e+06,4.688714797676093876e+06,3.360420128374792635e+06,9.484101582076094328e-01,-5.340773017485660884e-02,4.797044546738266080e-02,4.739797305315732956e+00,-1.062126499414443970e+01,-1.321858003595843911e+01,-6.341342434194663369e-02,-1.012323252815674063e-01,-2.135804136361856009e-02
-2.706959390237851068e+06,4.688717272820102051e+06,3.360432892606691457e+06,9.656366300311803874e-01,1.818425608857839396e-02,-6.290038838796892240e-02,2.038725745864212513e+00,2.475144008174538612e+00,1.276423189882189035e+01,1.722647182357095463e-02,7.159198626343500627e-02,-1.108708338553515832e-01
-2.706958273297551088e+06,4.688724852902347222e+06,3.360432189992707688e+06,9.899725814729501971e-01,-7.198491991623158504e-02,-8.751316312821744159e-02,1.116940299980342388e+00,7.580082245171070099e+00,-7.026139837689697742e-01,2.433595144176980973e-02,-9.016917600480997552e-02,-2.461277474024851919e-02
-2.706963163707798347e+06,4.688720378994185477e+06,3.360426535448511131e+06,1.036979338019092145e+00,1.704236826977443761e-02,-5.240846927948620421e-02,-4.890410247258841991e+00,-4.473908161744475365e+00,-5.654544196557253599e+00,4.700675654614194787e-02,8.902728818600602612e-02,3.510469384873123738e-02
-2.706961640549729578e+06,4.688719641535126604e+06,3.360446292363847140e+06,9.623983855716845559e-01,-2.447491276988989287e-02,1.819193995844062273e-02,1.523158068768680096e+00,-7.374590588733553886e-01,1.975691533600911498e+01,-7.458095244740758911e-02,-4.151728103966433048e-02,7.060040923792681999e-02
-2.706958906510303263e+06,4.688720499226339161e+06,3.360420734531642869e+06,9.184823845674544573e-01,1.032804490517399004e-01,-9.490666067224137747e-03,2.734039426315575838e+00,8.576912125572562218e-01,-2.555783220427110791e+01,-4.391600100423009856e-02,1.277553618216298037e-01,-2.768260602566476047e-02
-2.706961190659058280e+06,4.688735272924271412e+06,3.360426749207700137e+06,9.633940944263603701e-01,2.800430509320435760e-02,-2.036891820407863221e-02,-2.284148755017668009e+00,1.477369793225079775e+01,6.014676057267934084e+00,4.491170985890591272e-02,-7.527614395853554630e-02,-1.087825213685449446e-02
-2.706950999206683598e+06,4.688723164523836225e+06,3.360412323888341431e+06,1.011115727449405144e+00,-1.990343174365393972e-02,-3.919103170517503065e-03,1.019145237468183041e+01,-1.210840043518692255e+01,-1.442531935870647430e+01,4.772163302304477384e-02,-4.790773683685829731e-02,1.644981503356112915e-02
-2.706954020349266473e+06,4.688718957695706747e+06,3.360431166674649809e+06,9.757731792354658040e-01,-2.290325073836981251e-01,-2.143534031560766911e-02,-3.021142582874745131e+00,-4.206828129477798939e+00,1.884278630837798119e+01,-3.534254821393933987e-02,-2.091290756400441819e-01,-1.751623714509016605e-02
-2.706961258522675373e+06,4.688725498397691175e+06,3.360435595548276324e+06,6.546309943093997497e-01,-6.673621951330085400e-01,-1.167227407317442296e-02,-7.238173408899456263e+00,6.540701984427869320e+00,4.428873626515269279e+00,-3.211421849260660544e-01,-4.383296877493104149e-01,9.763066242433246153e-03
-2.706954586550460663e+06,4.688732977130393498e+06,3.360442834855132736e+06,4.386756187061509604e-01,-8.398232695459818542e-01,3.408831264777541226e-02,6.671972214709967375e+00,7.478732702322304249e+00,7.239306856412440538e+00,-2.159553756032487892e-01,-1.724610744129733142e-01,4.576058672094983348e-02
-2.706952914129004348e+06,4.688724587808097713e+06,3.360430935654731002e+06,2.634287186353400645e-01,-9.695520533709114375e-01,-6.804766579048183994e-02,1.672421456314623356e+00,-8.389322295784950256e+00,-1.189920040173456073e+01,-1.752469000708108959e-01,-1.297287838249295833e-01,-1.021359784382572522e-01
-2.706950850786299910e+06,4.688719775163245387e+06,3.360442486937816255e+06,1.025300635294453672e-01,-1.086222215327538043e+00,-1.482052110353905463e-03,2.063342704437673092e+00,-4.812644852325320244e+00,1.155128308525308967e+01,-1.608986551058946834e-01,-1.166701619566266057e-01,6.656561368012793578e-02
-2.706958800190882292e+06,4.688714912508497946e+06,3.360436230836434755e+06,1.144754646006199139e-01,-9.439043731927477809e-01,7.281536899406206020e-02,-7.949404582381248474e+00,-4.862654747441411018e+00,-6.256101381499320269e+00,1.194540107117454675e-02,1.423178421347902622e-01,7.429742110441596437e-02
-2.706954491767068859e+06,4.688720544084671885e+06,3.360425773166165221e+06,-4.451349109255768599e-02,-9.921775775285655019e-01,-1.223041156995675893e-02,4.308423813432455063e+00,5.631576173938810825e+00,-1.045767026953399181e+01,-1.589889556931776138e-01,-4.827320433581772097e-02,-8.504578056401881914e-02
-2.706956525371117983e+06,4.688716168783131056e+06,3.360423849066795781e+06,7.475505631807859847e-03,-1.029115745496762102e+00,9.781478407913164752e-03,-2.033604049123823643e+00,-4.375301540829241276e+00,-1.924099369440227747e+00,5.198899672436554931e-02,-3.693816796819660020e-02,2.201188997786992368e-02
-2.706951426111434121e+06,4.688714087674697861e+06,3.360432704935066402e+06,1.606946059275694491e-02,-9.635187977680337301e-01,-1.257260160868438684e-02,5.099259683862328529e+00,-2.081108433194458485e+00,8.855868270620703697e+00,8.593954960949085065e-03,6.559694772872837198e-02,-2.235408001659755159e-02
-2.706951148977230303e+06,4.688715964248498902e+06,3.360428534804914147e+06,3.874116776270306040e-02,-1.054501845750979827e+00,-3.126795493949104804e-02,2.771342038176953793e-01,1.876573801040649414e+00,-4.170130152255296707e+00,2.267170716994611548e-02,-9.098304798294609697e-02,-1.869535333080666120e-02
-2.706950079070470762e+06,4.688707508037325926e+06,3.360426935428314842e+06,1.152884284878041669e-02,-1.009207482762121577e+00,8.781928618333785519e-02,1.069906759541481733e+00,-8.456211172975599766e+00,-1.599376599304378033e+00,-2.721232491392264197e-02,4.529436298885824996e-02,1.190872411228288963e-01
-2.706946472459144890e+06,4.688714869098372757e+06,3.360444237518265378e+06,4.417126483073578747e-02,-1.025237312709009529e+00,-2.187950536587265904e-02,3.606611325871199369e+00,7.361061046831309795e+00,1.730208995053544641e+01,3.264242198195536904e-02,-1.602982994688795237e-02,-1.096987915492105142e-01
-2.706956690011604223e+06,4.688712452188305557e+06,3.360421250309081282e+06,-2.294007214276020529e-02,-1.047811296697548133e+00,9.175802187108467178e-02,-1.021755245933309197e+01,-2.416910067200660706e+00,-2.298720918409526348e+01,-6.711133697349599969e-02,-2.257398398853860400e-02,1.136375272369573308e-01
-2.706958491024731193e+06,4.688713914967656136e+06,3.360432414168928284e+06,3.292583660274973900e-02,-9.762896198678705506e-01,-9.915190319673575226e-02,-1.801013126969337463e+00,1.462779350578784943e+00,1.116385984700173140e+01,5.586590874550994429e-02,7.152167682967758289e-02,-1.909099250678204240e-01
-2.706949799201494548e+06,4.688714179553952068e+06,3.360433312484982889e+06,8.864926968432393362e-02,-1.046612221242608776e+00,6.477849571875467227e-02,8.691823236644268036e+00,2.645862959325313568e-01,8.983160546049475670e-01,5.572343308157419461e-02,-7.032260137473822503e-02,1.639303989154904384e-01
-2.706953897929995321e+06,4.688713735932903364e+06,3.360438528822540306e+06,-9.964291492818475385e-03,-1.036487110527398725e+00,7.073427822333554216e-02,-4.098728500772267580e+00,-4.436210487037897110e-01,5.216337557416409254e+00,-9.861356117714241420e-02,1.012511071521005057e-02,5.955782504580869885e-03
-2.706958741365406662e+06,4.688711482073957101e+06,3.360435014306031633e+06,2.725207403138171780e-01,-1.007395173242585873e+00,7.431203280829366820e-02,-4.843435411341488361e+00,-2.253858946263790131e+00,-3.514516508672386408e+00,2.824850318066356447e-01,2.909193728481285213e-02,3.577754584958126038e-03
